order_id,item_id,order_date,required_date,shipped_date,shipment_delay_days,product_id,product_name,category_name,brand_name,model_year,store_id,store_name,store_city,store_region,staff_id,staff_full_name,customer_id,customer_full_name,customer_city,customer_region,quantity,list_price,discount,total_revenue,discount_amount,net_sales
471,4,2016-09-30,2016-10-02,2016-10-01,-1,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",697,"Alane Mccarty","San Diego",CA,2,269.99,0.20,539.98,107.9960,431.9840
474,3,2016-10-01,2016-10-04,2016-10-04,0,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",553,"Rory Cooper",Rocklin,CA,1,1549.00,0.20,1549.00,309.8000,1239.2000
477,1,2016-10-02,2016-10-05,2016-10-04,-1,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",449,"Josie Schultz","Canyon Country",CA,2,549.99,0.10,1099.98,109.9980,989.9820
480,4,2016-10-04,2016-10-07,2016-10-05,-2,18,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles",2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",686,"Darcel Harmon","Santa Clara",CA,2,449.00,0.05,898.00,44.9000,853.1000
483,2,2016-10-06,2016-10-07,2016-10-09,2,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",703,"Diana Cobb",Fullerton,CA,1,599.99,0.20,599.99,119.9980,479.9920
491,3,2016-10-08,2016-10-10,2016-10-11,1,21,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1048,"Ji Burt","Apple Valley",CA,2,269.99,0.10,539.98,53.9980,485.9820
492,4,2016-10-09,2016-10-10,2016-10-12,2,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",191,"Graciela Barber",Oxnard,CA,1,449.00,0.07,449.00,31.4300,417.5700
493,1,2016-10-09,2016-10-12,2016-10-11,-1,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",796,"Rosalie Coffey",Upland,CA,2,749.99,0.07,1499.98,104.9986,1394.9814
495,3,2016-10-10,2016-10-12,2016-10-13,1,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",712,"Kecia Olsen","Santa Cruz",CA,2,599.99,0.05,1199.98,59.9990,1139.9810
499,3,2016-10-11,2016-10-14,2016-10-13,-1,3,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",260,"Rodrick Shelton","Canyon Country",CA,1,999.99,0.10,999.99,99.9990,899.9910
504,4,2016-10-14,2016-10-15,2016-10-15,0,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1381,"Mercedez Brooks",Duarte,CA,2,549.99,0.20,1099.98,219.9960,879.9840
507,1,2016-10-15,2016-10-17,2016-10-17,0,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1378,"Enoch Rosario",Fresno,CA,1,1549.00,0.05,1549.00,77.4500,1471.5500
518,2,2016-10-22,2016-10-24,2016-10-25,1,5,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1374,"Juliane Dillard",Glendora,CA,1,1320.99,0.10,1320.99,132.0990,1188.8910
524,1,2016-10-25,2016-10-26,2016-10-27,1,5,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",569,"Lucas Estes","Santa Monica",CA,1,1320.99,0.05,1320.99,66.0495,1254.9405
525,1,2016-10-26,2016-10-28,2016-10-29,1,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1315,"Omega Johnston","Canyon Country",CA,2,3999.99,0.07,7999.98,559.9986,7439.9814
527,1,2016-10-27,2016-10-29,2016-10-28,-1,24,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",506,"Irving Pitts",Torrance,CA,1,549.99,0.05,549.99,27.4995,522.4905
536,2,2016-10-31,2016-11-02,2016-11-01,-1,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",759,"Cira Downs",Oakland,CA,1,499.99,0.07,499.99,34.9993,464.9907
537,3,2016-10-31,2016-11-01,2016-11-03,2,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1353,"Agatha Daniels","South El Monte",CA,1,749.99,0.05,749.99,37.4995,712.4905
540,1,2016-11-03,2016-11-05,2016-11-06,1,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1429,"Lorrie Justice",Pomona,CA,2,549.99,0.10,1099.98,109.9980,989.9820
541,1,2016-11-04,2016-11-07,2016-11-07,0,21,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1228,"Zulema Clemons",Oakland,CA,2,269.99,0.20,539.98,107.9960,431.9840
554,1,2016-11-13,2016-11-14,2016-11-16,2,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",104,"Katharina Bates",Campbell,CA,2,469.99,0.05,939.98,46.9990,892.9810
559,1,2016-11-16,2016-11-17,2016-11-17,0,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",959,"Christel Barber",Sacramento,CA,2,499.99,0.05,999.98,49.9990,949.9810
566,3,2016-11-22,2016-11-25,2016-11-23,-2,14,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",298,"Jennie Middleton",Upland,CA,2,269.99,0.10,539.98,53.9980,485.9820
567,4,2016-11-22,2016-11-23,2016-11-23,0,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1430,"Tayna Wade",Bakersfield,CA,1,429.00,0.05,429.00,21.4500,407.5500
568,1,2016-11-23,2016-11-25,2016-11-24,-1,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1275,"Lenita Bonner","Los Banos",CA,1,1799.99,0.07,1799.99,125.9993,1673.9907
571,4,2016-11-24,2016-11-25,2016-11-27,2,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",5,"Charolette Rice",Sacramento,CA,2,499.99,0.05,999.98,49.9990,949.9810
575,4,2016-11-27,2016-11-28,2016-11-30,2,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",33,"Deloris Burke","Palos Verdes Peninsula",CA,2,449.00,0.07,898.00,62.8600,835.1400
576,1,2016-11-27,2016-11-30,2016-11-28,-2,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1272,"Houston Vasquez",Fullerton,CA,2,469.99,0.07,939.98,65.7986,874.1814
580,1,2016-11-30,2016-12-02,2016-12-02,0,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",581,"Vonda Berger","Santa Clara",CA,1,499.99,0.05,499.99,24.9995,474.9905
581,2,2016-12-03,2016-12-05,2016-12-06,1,20,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",688,"Pearlie Cochran",Campbell,CA,1,599.99,0.20,599.99,119.9980,479.9920
582,1,2016-12-04,2016-12-04,NULL,NULL,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",32,"Araceli Golden",Fullerton,CA,2,549.99,0.20,1099.98,219.9960,879.9840
587,2,2016-12-06,2016-12-08,2016-12-08,0,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",487,"Grace Madden","San Pablo",CA,2,2899.99,0.07,5799.98,405.9986,5393.9814
595,2,2016-12-08,2016-12-09,2016-12-11,2,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",538,"Sherie Ayala","South El Monte",CA,2,749.99,0.07,1499.98,104.9986,1394.9814
596,1,2016-12-08,2016-12-09,2016-12-09,0,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",952,"Aileen Marquez",Torrance,CA,2,599.99,0.07,1199.98,83.9986,1115.9814
598,3,2016-12-09,2016-12-09,NULL,NULL,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",40,"Ronna Butler",Encino,CA,1,449.00,0.10,449.00,44.9000,404.1000
608,3,2016-12-12,2016-12-15,2016-12-14,-1,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1103,"Ardelia Cooley","Canyon Country",CA,1,429.00,0.07,429.00,30.0300,398.9700
614,1,2016-12-18,2016-12-21,2016-12-21,0,6,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",654,"Eun Harris","San Diego",CA,2,469.99,0.05,939.98,46.9990,892.9810
625,5,2016-12-25,2016-12-28,2016-12-26,-2,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1163,"Carmela Hays",Lawndale,CA,1,529.99,0.05,529.99,26.4995,503.4905
628,3,2016-12-26,2016-12-29,2016-12-27,-2,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",561,"Kandace Hughes","San Lorenzo",CA,2,1549.00,0.20,3098.00,619.6000,2478.4000
629,4,2016-12-26,2016-12-27,2016-12-29,2,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",973,"Margaretta Clayton",Ridgecrest,CA,1,499.99,0.05,499.99,24.9995,474.9905
631,2,2016-12-27,2016-12-29,2016-12-29,0,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",855,"Lean Stark",Upland,CA,1,2999.99,0.10,2999.99,299.9990,2699.9910
636,2,2017-01-03,2017-01-04,2017-01-05,1,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",532,"Mia Delgado",Coachella,CA,2,749.99,0.07,1499.98,104.9986,1394.9814
641,2,2017-01-07,2017-01-10,2017-01-08,-2,5,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",673,"Adam Henderson","Los Banos",CA,2,1320.99,0.10,2641.98,264.1980,2377.7820
643,1,2017-01-08,2017-01-09,2017-01-11,2,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",901,"Lonna Franks",Ontario,CA,2,1680.99,0.07,3361.98,235.3386,3126.6414
646,3,2017-01-09,2017-01-12,2017-01-11,-1,5,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",975,"Annis Sanchez","Los Angeles",CA,2,1320.99,0.20,2641.98,528.3960,2113.5840
649,3,2017-01-10,2017-01-11,2017-01-13,2,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1153,"Ara Vazquez","San Carlos",CA,2,599.99,0.07,1199.98,83.9986,1115.9814
650,4,2017-01-11,2017-01-14,2017-01-12,-2,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",729,"Hue Dalton","Apple Valley",CA,2,1799.99,0.10,3599.98,359.9980,3239.9820
653,3,2017-01-14,2017-01-17,2017-01-15,-2,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1249,"Barbra Dickerson",Ridgecrest,CA,1,549.99,0.20,549.99,109.9980,439.9920
655,1,2017-01-16,2017-01-17,2017-01-18,1,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",347,"Kanesha Hudson",Oakland,CA,2,1680.99,0.20,3361.98,672.3960,2689.5840
657,3,2017-01-17,2017-01-19,2017-01-20,1,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",349,"Mable Pratt",Coachella,CA,1,549.99,0.10,549.99,54.9990,494.9910
662,3,2017-01-19,2017-01-20,2017-01-20,0,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1125,"Caleb England",Pleasanton,CA,2,3999.99,0.05,7999.98,399.9990,7599.9810
663,1,2017-01-20,2017-01-22,2017-01-23,1,3,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",344,"Herta Rollins","Mountain View",CA,2,999.99,0.07,1999.98,139.9986,1859.9814
679,1,2017-01-29,2017-01-30,2017-01-30,0,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",81,"Zina Bonner","San Lorenzo",CA,1,2999.99,0.07,2999.99,209.9993,2789.9907
680,2,2017-01-29,2017-02-01,2017-01-30,-2,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",245,"Delila Hamilton","Palos Verdes Peninsula",CA,1,1799.99,0.07,1799.99,125.9993,1673.9907
687,3,2017-02-02,2017-02-05,2017-02-04,-1,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",530,"Selene Austin",Duarte,CA,2,3999.99,0.05,7999.98,399.9990,7599.9810
690,3,2017-02-03,2017-02-04,2017-02-06,2,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1097,"Collen Dennis","San Pablo",CA,1,269.99,0.10,269.99,26.9990,242.9910
692,2,2017-02-05,2017-02-05,NULL,NULL,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",2,"Kasha Todd",Campbell,CA,1,1799.99,0.10,1799.99,179.9990,1619.9910
693,1,2017-02-05,2017-02-07,2017-02-06,-1,17,"Pure Cycles Vine 8-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1233,"Lise Hebert",Vista,CA,2,429.00,0.20,858.00,171.6000,686.4000
697,2,2017-02-06,2017-02-08,2017-02-09,1,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",562,"Alejandro Norman",Upland,CA,2,599.99,0.10,1199.98,119.9980,1079.9820
702,3,2017-02-08,2017-02-09,2017-02-11,2,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1352,"Dorothea Miranda",Upland,CA,1,269.99,0.10,269.99,26.9990,242.9910
706,2,2017-02-09,2017-02-12,2017-02-10,-2,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1271,"Roy Chan",Pomona,CA,2,269.99,0.05,539.98,26.9990,512.9810
708,2,2017-02-10,2017-02-12,2017-02-11,-1,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",660,"Shara Pope",Ridgecrest,CA,1,2899.99,0.07,2899.99,202.9993,2696.9907
728,1,2017-02-20,2017-02-21,2017-02-23,2,26,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1138,"Hubert Stone",Ridgecrest,CA,1,599.99,0.05,599.99,29.9995,569.9905
738,1,2017-02-28,2017-03-01,2017-03-03,2,2,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",124,"Jeni Booker","South El Monte",CA,1,749.99,0.07,749.99,52.4993,697.4907
746,4,2017-03-02,2017-03-04,2017-03-05,1,3,"Surly Wednesday Frameset - 2016","Mountain Bikes",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",391,"Vernita Ball","Los Banos",CA,2,999.99,0.07,1999.98,139.9986,1859.9814
747,1,2017-03-03,2017-03-04,2017-03-05,1,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",87,"Yan Mcgowan",Duarte,CA,2,2999.99,0.20,5999.98,1199.9960,4799.9840
751,1,2017-03-05,2017-03-08,2017-03-07,-1,22,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",731,"Hilary Savage",Oxnard,CA,2,269.99,0.20,539.98,107.9960,431.9840
754,4,2017-03-06,2017-03-07,2017-03-08,1,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",646,"Ann Heath","South El Monte",CA,2,3999.99,0.07,7999.98,559.9986,7439.9814
764,2,2017-03-09,2017-03-10,2017-03-12,2,15,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",701,"Alysia Nicholson",Oxnard,CA,1,529.99,0.10,529.99,52.9990,476.9910
765,1,2017-03-09,2017-03-11,2017-03-12,1,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1152,"Tuyet Rosa","South El Monte",CA,2,1680.99,0.07,3361.98,235.3386,3126.6414
771,1,2017-03-11,2017-03-14,2017-03-12,-2,21,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",671,"Jennette Baker",Banning,CA,1,269.99,0.10,269.99,26.9990,242.9910
783,3,2017-03-16,2017-03-19,2017-03-17,-2,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1343,"Jama Rodriquez",Upland,CA,2,269.99,0.10,539.98,53.9980,485.9820
785,2,2017-03-18,2017-03-19,2017-03-20,1,19,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles",2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",794,"Donette Mccarthy","Redondo Beach",CA,2,449.00,0.07,898.00,62.8600,835.1400
798,4,2017-03-26,2017-03-28,2017-03-29,1,16,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",619,"Ana Palmer",Anaheim,CA,2,599.99,0.07,1199.98,83.9986,1115.9814
799,1,2017-03-27,2017-03-28,2017-03-29,1,9,"Trek Conduit+ - 2016","Electric Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",607,"Paul Lester",Vista,CA,1,2999.99,0.05,2999.99,149.9995,2849.9905
801,1,2017-03-28,2017-03-29,2017-03-30,1,24,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",78,"Chi Goff","Palos Verdes Peninsula",CA,2,549.99,0.20,1099.98,219.9960,879.9840
815,2,2017-04-03,2017-04-05,2017-04-04,-1,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1251,"Nanette Roman",Glendora,CA,1,1549.00,0.10,1549.00,154.9000,1394.1000
824,2,2017-04-07,2017-04-09,2017-04-10,1,21,"Electra Cruiser 1 (24-Inch) - 2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",993,"Giovanna Jefferson",Ridgecrest,CA,2,269.99,0.07,539.98,37.7986,502.1814
835,1,2017-04-13,2017-04-15,2017-04-14,-1,25,"Electra Townie Original 7D - 2015/2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",940,"Marina Hinton",Encino,CA,2,499.99,0.07,999.98,69.9986,929.9814
839,1,2017-04-15,2017-04-18,2017-04-16,-2,4,"Trek Fuel EX 8 29 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1332,"Novella Ross",Glendora,CA,2,2899.99,0.20,5799.98,1159.9960,4639.9840
849,3,2017-04-19,2017-04-20,2017-04-21,1,10,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",776,"Angelique Merrill","South El Monte",CA,1,1549.00,0.10,1549.00,154.9000,1394.1000
850,4,2017-04-19,2017-04-22,2017-04-22,0,11,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",1346,"Sanora Webster","Los Angeles",CA,2,1680.99,0.20,3361.98,672.3960,2689.5840
867,1,2017-05-01,2017-05-03,2017-05-02,-1,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",97,"Louanne Martin","Yuba City",CA,1,3999.99,0.10,3999.99,399.9990,3599.9910
868,2,2017-05-01,2017-05-04,2017-05-02,-2,18,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles",2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",868,"Domingo Casey","San Jose",CA,2,449.00,0.20,898.00,179.6000,718.4000
872,1,2017-05-03,2017-05-06,2017-05-06,0,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",394,"Virgen Clemons","South El Monte",CA,2,3999.99,0.07,7999.98,559.9986,7439.9814
875,4,2017-05-05,2017-05-06,2017-05-08,2,8,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",386,"Nelle Beck",Upland,CA,1,1799.99,0.20,1799.99,359.9980,1439.9920
878,1,2017-05-07,2017-05-10,2017-05-09,-1,24,"Electra Townie Original 21D - 2016","Comfort Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,3,"Genna Serrano",224,"Moses Pope",Lawndale,CA,2,549.99,0.05,1099.98,54.9990,1044.9810
886,4,2017-05-13,2017-05-14,2017-05-15,1,7,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1396,"Delma Bailey",Anaheim,CA,2,3999.99,0.07,7999.98,559.9986,7439.9814
897,4,2017-05-20,2017-05-21,2017-05-21,0,13,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",47,"Bridgette Guerra","San Lorenzo",CA,2,269.99,0.20,539.98,107.9960,431.9840
904,4,2017-05-23,2017-05-26,2017-05-24,-2,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",1020,"Lorraine Marks","San Carlos",CA,1,299.99,0.05,299.99,14.9995,284.9905
907,2,2017-05-24,2017-05-26,2017-05-27,1,12,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",120,"Luz House",Fresno,CA,2,549.99,0.20,1099.98,219.9960,879.9840
909,4,2017-05-26,2017-05-27,2017-05-28,1,23,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,2016,1,"Santa Cruz Bikes","Santa Cruz",CA,2,"Mireya Copeland",188,"Sharla Flynn",Oxnard,CA,2,299.99,0.20,599.98,119.9960,479.9840
